Kepler_ID,Metalicidad
8773869,0.133
8773948,-0.623
8780959,-0.357
8780968,-0.570
8784288,-0.305
8800954,-0.645
8801316,-0.061
8801343,-0.304
8802165,-0.101
8802693,-0.380
8803757,-0.165
8803882,0.064
8804283,0.000
8804358,0.128
8804397,-0.166
8804455,-0.138
8804845,-0.098
8804937,0.053
8805348,-0.394
8806072,-0.014
8806123,-0.091
8807057,-0.078
8807988,0.152
8808064,-0.211
8811490,-0.082
8812045,-0.547
8812360,-0.327
8813404,-0.192
8813698,-0.069
8814872,-0.220
8815031,-0.065
8815279,-0.239
8821936,-0.170
8822216,0.037
8822366,-0.407
8822421,-0.255
8822585,-0.253
8823397,-0.060
8823426,0.013
8823833,-0.399
8823868,0.188
8823893,-0.248
8824737,-0.206
8826007,-0.345
8826168,-0.277
8826878,-0.129
8827575,-0.113
8827930,0.287
8832512,-0.154
8832676,0.068
8836224,0.154
8836888,-0.171
8838950,-1.298
8841297,-0.179
8845205,0.163
8845221,-0.280
8845552,-1.140
8845574,-0.625
8846809,-0.041
8847111,-0.150
8848104,-0.799
8848115,-0.287
8848271,-0.114
8848288,-0.030
8866102,-0.193
8866137,-0.120
8868481,-0.143
8868649,-0.035
8868657,-0.328
8868686,-0.330
8868907,-0.115
8869680,0.318
8872048,-0.501
8873450,0.129
8873674,-0.035
8873873,-0.486
8874090,-0.070
8878187,-0.209
8878681,0.109
8879427,-0.108
8879915,-0.115
8880003,-0.271
8880123,-0.115
8880317,-0.325
8881169,-0.108
8883329,-0.217
8883593,-0.146
8883727,-0.259
8884274,-0.143
8885643,-0.389
8885673,-0.025
8888745,-0.002
8890150,-0.163
8890417,0.173
8890783,0.165
8890924,-0.044
8890996,-0.075
8891318,0.105
8891684,0.412
8892157,-0.125
8892720,-0.141
8892721,-0.797
8892910,0.013
8894646,-0.166
8895758,0.191
8904714,0.035
8905246,0.054
8906045,-0.141
8908102,0.030
8912730,0.031
8914779,-0.302
8915379,-0.727
8934103,-0.018
8934495,-0.043
8935352,-0.821
8935810,0.213
8937021,-0.073
8937555,-0.090
8937762,-0.262
8938628,-0.634
8938937,0.034
8939211,-0.758
8939650,-0.164
8940918,-0.155
8940961,-0.058
8946267,-0.132
8947520,-0.768
8949247,-0.113
8949316,0.462
8949512,-0.124
8949925,-0.051
8950568,-0.031
8950853,-0.021
8951205,-0.437
8951215,-0.099
8953059,-0.039
8953257,-0.270
8953278,-1.094
8953281,-0.685
8953296,-0.370
8953414,-0.060
8953426,-0.027
8953475,-0.412
8955709,-0.014
8955741,-0.207
8956206,-2.551
8956706,-0.123
8957572,-0.136
8957954,-0.163
8958035,-0.206
8958359,-0.864
8958811,-0.293
8958939,-0.252
8959240,0.147
8959839,-0.147
8960918,0.184
8962007,-0.093
8962094,-0.618
8963721,-0.120
8971044,-0.180
8971432,-1.110
8972058,-0.081
8973000,-2.536
8973129,-0.191
8973285,-0.047
8975368,-0.338
8975776,-0.186
8977176,-0.899
8978528,-0.572
8979500,-0.119
8984706,-0.317
8984755,-0.136
9001468,-0.562
9002237,-0.121
9002278,-0.209
9002538,-0.068
9003126,-0.144
9003401,-0.220
9005321,-0.117
9005854,-0.116
9006186,0.031
9006449,-0.332
9007151,-0.229
9007609,-0.069
9007866,-0.070
9007918,-0.127
9007953,-0.097
9008103,-0.066
9008125,-0.529
9008220,-0.063
9008737,-0.009
9009036,-0.158
9009953,0.258
9011825,-0.053
9011874,0.485
9011877,0.480
9011955,0.076
9012244,-0.424
9015738,-0.265
9016295,-0.053
9016592,-0.058
9017682,-0.140
9018021,-0.267
9019191,-0.086
9020114,-0.050
9020160,0.006
9021047,-0.292
9021075,0.174
9022166,-0.489
9024568,-0.051
9024857,-0.126
9025662,-0.409
9025739,-0.137
9025914,-0.449
9025971,-0.081
9026007,-0.246
9026248,-0.218
9026749,-0.017
9027841,-1.185
9027909,-0.014
9028474,-0.131
9029486,-0.056
9030447,-0.168
9030537,-0.135
9031209,-0.214
9031703,-0.225
9032900,-0.122
9034103,0.023
9040849,-0.502
9042357,-0.626
9043947,-0.060
9044060,-0.071
9044228,0.510
9047416,0.201
9048145,-0.212
9048161,-0.447
9049010,-0.308
9049550,-0.831
9049673,-0.332
9049697,-0.135
9053086,-0.168
9053112,-0.056
9070666,-0.148
9071386,-0.064
9071593,-0.087
9072190,0.077
9073549,0.126
9075882,-0.272
9076513,0.068
9076971,-0.192
9077124,0.029
9079587,-0.316
9079671,-0.034
9079767,-0.024
9079915,-0.028
9083470,-0.236
9083503,-0.037
9083564,-0.126
9084778,-0.972
9084832,0.015
9085039,-0.452
9085563,0.024
9086001,-0.171
9086154,-0.335
9086251,-0.229
9087071,-0.200
9087580,-0.037
9087853,0.014
9088780,-0.303
9091755,-0.491
9092496,-0.417
9092504,-0.302
9092897,-0.121
9093086,-0.134
9093566,0.034
9093859,-0.108
9094763,-0.059
9097120,-0.367
9097470,0.077
9097892,-0.251
9098590,-0.994
9098810,-0.090
9099607,-0.166
9099773,-0.558
9099950,-0.203
9100484,0.380
9100953,-0.099
9101208,-0.146
9101271,-0.135
9101279,-0.145
9101400,-0.234
9101496,-0.106
9108058,-0.153
9108085,-0.055
9109857,-0.099
9110346,-0.462
9110357,-0.078
9110610,-0.374
9111849,-0.274
9112931,-0.283
9114508,0.258
9114614,-0.434
9115681,-0.267
9115800,-0.075
9116075,-0.420
9116510,-0.103
9117123,0.249
9118340,0.422
9119405,-0.183
9119458,-0.066
9119568,-0.373
9119652,-0.440
9137257,-0.473
9139084,-0.054
9140402,-0.369
9141355,-0.267
9141746,0.140
9142225,-0.101
9142334,0.006
9142714,0.234
9143254,-0.241
9145415,-0.349
9145861,0.237
9146018,-0.153
9147012,-0.464
9147029,0.191
9149789,-0.240
9150827,-0.187
9150870,0.017
9153246,-0.230
9153554,-0.163
9153570,-0.075
9153823,-0.902
9156585,-0.030
9156957,0.115
9157030,-0.133
9157523,0.024
9157634,0.391
9157908,-0.335
9159198,-0.201
9159242,-0.283
9159265,-0.169
9159275,-0.352
9159288,-0.108
9159301,-0.126
9161118,-0.318
9164836,-0.345
9166700,-0.105
9166862,0.319
9166870,0.128
9171801,-0.135
9171886,-0.556
9172506,-0.289
9173014,-0.157
9177629,0.380
9178185,0.124
9178502,-0.082
9178894,-0.058
9179531,-0.151
9180282,0.016
9180566,-0.391
9181340,-0.473
9181402,-0.622
9183378,-0.181
9202151,0.261
9202434,0.059
9203154,0.056
9205907,-0.270
9205938,-0.481
9205993,-0.206
9207508,-0.036
9209183,-0.192
9209624,-0.233
9209808,-0.132
9209981,-0.113
9210387,-0.020
9210738,-0.235
9210820,-0.915
9210823,-0.082
9210828,-0.656
9214176,-0.580
9214712,-0.207
9214713,-0.300
9214715,-0.063
9214942,-0.396
9216231,-0.329
9216775,-0.114
9216810,-0.663
9217583,-0.102
9220612,-0.133
9220614,-0.177
9221398,-0.244
9221517,0.158
9221528,-0.232
9221627,-0.132
9222516,-0.093
9224514,-0.019
9225395,-0.165
9226339,-0.067
9227215,-0.063
9229657,-0.015
9229807,0.058
9230021,-0.018
9236858,-0.110
9239670,-0.167
9240664,-0.371
9243795,-0.324
9244508,0.199
9244756,-0.190
9246715,-0.390
9264949,0.214
9265521,-0.179
9266285,0.096
9266431,-0.084
9267996,-0.118
9268159,-0.082
9268456,-0.643
9269042,-0.566
9269281,-0.209
9271739,-0.037
9271752,-0.179
9272070,-0.171
9274092,-0.558
9274431,-0.122
9277896,-0.451
9278021,-0.622
9278216,-0.340
9278553,-0.324
9278575,-0.624
9278725,-0.172
9279354,-0.215
9279669,-0.216
9280239,-0.267
9282687,-0.187
9282762,0.023
9282769,-0.281
9282853,-0.233
9283156,-0.320
9284741,-0.283
9285265,-0.034
9285568,-0.129
9286088,-0.058
9286728,-0.341
9288237,-0.356
9288786,0.260
9291039,0.032
9291368,-0.428
9291378,-0.048
9291629,0.089
9291748,-0.864
9292100,-0.881
9292130,-0.300
9300066,-0.395
9300285,-0.172
9301506,-0.161
9301564,-0.100
9302543,-0.125
9304101,0.378
9304561,-0.591
9304842,-0.049
9304923,-0.065
9305831,-0.104
9306677,-0.063
9307105,-0.141
9307509,0.003
9307966,-0.126
9328641,-2.058
9328852,-1.584
9328864,-0.109
9330740,-0.557
9334027,-0.101
9334289,-0.191
9334490,-0.638
9334893,-1.424
9336200,-0.055
9340411,-0.197
9343862,-0.105
9344623,-0.268
9345819,-0.017
9345933,-0.504
9346253,-0.464
9347009,0.210
9347066,0.140
9347899,-0.076
9349482,-0.894
9349757,0.107
9351316,0.029
9351920,0.145
9353182,-0.151
9353314,-0.641
9353742,0.036
9357275,-0.098
9357375,-0.039
9357578,-0.124
9362842,-0.418
9363944,-0.262
9364290,-0.314
9364609,-0.230
9366617,-0.235
9366886,-0.264
9366988,-0.134
9366989,0.337
9368524,-0.477
9369366,0.050
9386171,-0.040
9388479,0.265
9388557,-0.452
9389245,-0.530
9390228,-0.216
9390653,0.272
9390655,0.527
9391208,-0.841
9391506,-0.097
9391817,-0.252
9392016,-0.318
9392702,-0.304
9394601,-0.411
9394605,-0.236
9394762,0.111
9394768,0.159
9394920,0.151
9394953,-0.214
9395024,0.044
9395719,0.181
9396760,-0.234
9397862,-0.444
9401997,0.147
9402583,-0.154
9402670,-0.006
9405541,0.150
9405595,-0.192
9406892,-0.950
9406990,0.210
9407689,-0.419
9409493,-0.196
9410930,0.096
9411166,-0.105
9411317,-0.883
9411412,-0.314
9411943,-0.392
9412267,-0.677
9412445,-0.248
9412462,-0.115
9412623,-0.120
9412760,-0.266
9413156,-0.252
9414417,-0.047
9415108,-0.172
9415172,0.212
9417931,-0.262
9418508,-0.661
9418619,0.049
9418994,0.000
9419020,0.154
9425139,-0.090
9426071,-0.265
9427402,-0.149
9429631,-0.205
9446824,-0.033
9447166,0.347
9450647,-0.210
9451127,0.036
9451521,-0.015
9451706,-0.154
9452897,-0.833
9455322,-0.144
9455325,0.059
9455526,-0.286
9455556,-0.001
9455677,-0.234
9456281,-0.710
9456887,-0.313
9457533,0.136
9457728,-0.453
9457948,-0.119
9458266,-0.470
9458343,-0.191
9458613,-0.316
9459162,-0.053
9463329,-0.213
9466042,-0.278
9466429,-0.307
9466486,-0.910
9466668,0.061
9467404,-0.176
9468296,-0.157
9468382,-0.619
9468384,-0.055
9468551,-0.162
9468717,-0.542
9468848,-0.184
9471268,0.133
9471539,-0.048
9471755,-0.114
9471974,-0.026
9472000,0.031
9472074,0.242
9472328,-0.391
9472341,-0.544
9473078,0.293
9474222,-0.198
9474232,-0.448
9474483,-0.034
9474485,-0.606
9474493,-0.083
9474756,-0.508
9474969,-0.466
9475552,0.533
9475697,0.197
9478990,-0.181
9479273,0.125
9479306,-0.351
9479460,-0.164
9480189,0.315
9480310,0.100
9480535,-0.268
9481235,-0.438
9489348,-0.157
9489524,-0.175
9489947,-0.084
9489953,-0.073
9490342,-0.226
9490653,-0.274
9491832,0.206
9509223,-0.232
9509343,0.100
9512687,0.209
9512981,0.335
9513168,0.449
9513865,0.087
9514372,0.070
9516728,-0.240
9517242,-0.149
9517393,0.045
9518318,-0.031
9518558,-0.471
9518651,-0.449
9518710,0.044
9520443,0.002
9520668,0.219
9520700,-0.057
9520838,-0.055
9521317,-0.002
9527915,-0.847
9528420,-0.233
9528430,-0.188
9529148,0.193
9529294,0.339
9529733,-0.124
9529744,-0.244
9529856,-0.399
9530945,-0.183
9532052,-0.002
9532117,-0.299
9532123,-0.357
9532421,0.051
9532424,0.055
9532603,-0.178
9532637,-0.165
9532710,-0.669
9532997,-0.110
9534832,0.340
9535080,-0.190
9535876,0.525
9535881,-0.229
9536048,-0.024
9536108,-0.155
9536692,0.036
9536727,0.007
9536836,-0.229
9540450,-0.104
9540675,-0.310
9541089,-0.319
9541094,-0.121
9541144,-0.080
9541163,-0.015
9541295,-0.009
9541322,-0.344
9541567,-0.063
9543302,-0.277
9549471,-0.209
9549472,-0.179
9549648,-0.267
9551430,-0.633
9552608,-0.085
9569711,0.095
9569866,-0.584
9570741,-0.104
9571186,0.306
9573539,0.299
9573685,-0.125
9574158,-0.142
9574179,-0.125
9574614,-0.518
9575728,0.064
9576197,-0.480
9577855,-0.109
9578686,-0.210
9579072,-0.107
9579192,-0.244
9579208,-0.412
9579499,-0.027
9579606,-0.162
9579641,-0.219
9579753,-0.316
9579789,0.144
9579860,-0.295
9580167,-0.126
9580992,0.112
9581498,-0.773
9581589,-0.089
9582496,-0.136
9583881,-0.107
9588822,-0.041
9588862,-0.060
9588880,-0.209
9589323,0.143
9589524,-0.080
9591070,0.036
9591728,-0.583
9592575,0.343
9592579,0.079
9592621,0.152
9592831,0.146
9592850,-0.079
9592855,-0.015
9593528,-0.363
9593759,-0.235
9593773,-0.062
9594184,-0.017
9594992,-0.152
9595686,-0.075
9595827,0.220
9595956,0.080
9596064,-0.084
9596089,-0.367
9596187,-0.367
9596820,-0.399
9596892,-0.033
9597058,-0.567
9597345,0.194
9597411,-0.619
9597729,-0.185
9597806,-0.041
9597854,-0.579
9598315,-0.305
9602421,-0.413
9602431,-0.742
9602514,0.047
9602538,-0.476
9602562,0.249
9602595,-0.167
9602613,-0.120
9602658,-0.057
9602775,-0.505
9604563,-0.437
9605514,-0.191
9605552,-0.457
9607164,-0.319
9613070,-0.514
9630640,-0.452
9631762,-0.979
9631995,-0.025
9632895,-0.343
9634821,0.469
9635510,-0.114
9635520,0.512
9635529,-0.231
9635606,-0.224
9636135,0.488
9636559,-0.537
9636563,-0.115
9636569,-0.520
9637299,-0.798
9639021,-0.236
9639106,-0.135
9640123,-0.154
9640439,-0.046
9640649,0.001
9640907,0.104
9640921,-0.156
9640924,-0.022
9640931,-0.458
9640946,0.199
9640962,0.250
9640976,-0.148
9640985,-0.300
9641008,-0.534
9641018,-0.497
9641031,-0.302
9641041,-0.230
9641076,-0.163
9641103,-0.202
9641144,-0.263
9641481,-0.031
9642018,-0.009
9642292,-0.191
9643043,-0.270
9643210,0.574
9643874,0.185
9644683,-0.093
9645188,-0.348
9649205,-0.096
9649222,0.068
9649706,0.030
9650579,0.160
9650762,-0.311
9650808,-0.097
9650989,-0.144
9651155,-0.268
9651234,-0.370
9651602,-0.073
9651668,-0.141
9652166,-0.061
9652649,-0.326
9652655,0.150
9653622,-0.319
9654875,-0.109
9655005,-0.176
9655129,-0.348
9655424,-0.412
9655711,-0.052
9655792,-0.137
9656252,0.086
9656397,-0.124
9656543,0.165
9656547,-0.318
9657636,-0.618
9658089,-0.160
9658118,-0.396
9658192,-0.103
9659022,-0.131
9661869,-0.125
9661877,-0.061
9661979,-0.590
9662811,0.019
9663113,-0.288
9664142,-0.113
9664215,-0.404
9664276,-0.480
9665503,-0.665
9665922,-0.467
9673173,-0.090
9674320,-0.402
9674564,-0.013
9674592,-0.254
9674608,0.104
9674789,-0.250
9692128,-0.280
9692345,-0.212
9692557,-0.627
9693006,-0.144
9693803,0.151
9696358,-0.022
9697131,-0.149
9700449,-0.138
9701962,-0.052
9702006,-0.030
9702072,0.058
9702945,-0.198
9703198,-0.069
9704384,0.233
9705459,0.505
9705620,0.113
9710326,-0.037
9710611,-0.099
9710626,0.514
9710792,-0.067
9711297,0.084
9711751,-0.162
9712350,0.102
9714123,0.043
9714358,-0.768
9714550,-0.206
9714696,-0.036
9715631,0.281
9715925,-0.150
9715939,-0.275
9716028,-0.921
9716302,-0.089
9716391,0.124
9717943,-0.073
9717958,-0.939
9718066,0.553
9718379,-0.414
9719634,0.189
9719636,-0.113
9723746,0.090
9724984,0.480
9724993,-0.009
9726452,-0.010
9726659,-0.048
9727765,-0.176
9728465,-0.037
9729691,0.060
9735426,-0.082
9752973,-0.630
9752982,-1.029
9753154,-0.429
9757613,-0.492
9758032,-0.319
9758089,-0.045
9761199,0.098
9761573,-0.377
9761615,-0.011
9761882,-0.315
9762514,-0.072
9762519,-0.707
9763612,-0.192
9763754,-0.864
9765975,-0.019
9766437,-0.198
9767392,-0.120
9770983,0.313
9771576,-0.122
9771920,-0.482
9772531,-0.109
9773270,0.441
9773869,0.126
9773980,-0.143
9774400,-0.644
9775385,-0.091
9775938,0.415
9776794,0.304
9776907,0.243
9777062,0.456
9777087,-0.739
9777090,-0.546
9777251,-0.153
9777290,-0.099
9777724,-0.139
9782691,-0.011
9782748,0.115
9783760,-0.617
9784222,-0.132
9785454,-0.473
9785921,-0.048
9786017,-0.271
9787239,0.172
9790806,-0.270
9790965,-0.276
9811915,-0.227
9813499,-0.176
9813678,-0.639
9815053,-0.128
9818381,0.178
9818462,-0.287
9818732,-0.106
9820483,0.109
9821078,0.184
9821151,-0.144
9821428,-0.378
9821454,-0.253
9823457,-0.165
9823487,0.016
9823519,0.031
9823564,0.111
9824805,-0.007
9824928,-0.634
9825174,-0.187
9825625,-0.162
9826171,-0.444
9827094,-0.378
9827149,0.263
9827596,-0.014
9828127,-0.011
9832208,-0.014
9832379,-0.240
9834040,0.031
9834257,-0.412
9834719,-0.154
9834731,-0.331
9836149,-0.079
9836563,-0.335
9836959,-0.406
9837013,-0.149
9837544,-0.004
9837578,-0.603
9837659,0.493
9837661,0.385
9837685,-0.066
9837828,0.245
9838060,-0.136
9838414,0.272
9838468,-0.100
9838537,-0.307
9838608,-0.247
9838761,-0.722
9838804,-0.098
9838949,0.330
9838975,-0.511
9839030,-0.104
9839062,-0.277
9839081,-0.228
9839821,-0.224
9842890,-0.320
9842906,0.059
9842937,-0.196
9843517,-0.364
9844088,0.180
9845362,-0.211
9845898,-0.108
9845909,-0.202
9845931,0.101
9846086,0.103
9846348,-0.334
9847239,-0.238
9848420,0.078
9848760,-0.095
9849884,0.012
9850387,-0.291
9850843,0.012
9850893,0.292
9850912,-0.032
9850957,-0.481
9850966,-0.161
9851123,-0.084
9851142,0.147
9851226,-0.136
9851271,-0.072
9851360,-0.744
9851638,-0.646
9851662,-0.467
9851845,-0.174
9851943,-0.262
9851970,-0.217
9851983,-0.748
9852050,-0.234
9872283,0.558
9873004,-0.014
9873254,-0.354
9873604,-0.158
9873759,0.031
9873869,-0.457
9874581,-0.188
9875101,0.015
9875711,0.392
9880190,-0.083
9881077,-0.162
9881258,-0.248
9881660,0.195
9881662,-0.094
9883311,-0.186
9883606,-0.117
9884104,0.020
9885417,0.520
9886221,-0.082
9886224,0.137
9886255,0.010
9886361,-0.145
9886661,-0.056
9887224,0.030
9892471,0.021
9892816,-0.053
9892856,0.205
9893278,-0.755
9893318,-0.167
9893468,-0.212
9895004,-0.601
9895006,0.375
9895709,-0.192
9896018,-0.156
9896558,-0.310
9898017,-0.159
9898364,-0.040
9898447,-0.183
9899065,-1.016
9899141,0.150
9899153,0.254
9899193,-0.392
9899217,-0.403
9899233,-0.020
9899256,-0.433
9899280,-0.408
9899315,-0.178
9899345,-0.137
9899352,-0.028
9899355,-0.296
9899410,-0.232
9899414,-0.075
9899421,-0.134
9899449,-0.079
9899483,-0.104
9899505,-0.117
9899514,0.211
9899577,-0.156
9899583,-0.063
9899607,-0.092
9899621,-0.044
9899623,-0.031
9899630,-0.129
9902856,-0.300
9904006,-0.137
9904059,-0.034
9906489,-0.138
9906688,-0.194
9906802,-0.210
9906841,-0.036
9907129,-0.362
9907505,-0.297
9908486,-0.294
9909735,0.145
9909965,-0.341
9910043,-0.506
9910828,-0.655
9910942,-0.442
9911112,-0.067
9911882,-0.554
9913481,-0.047
9913798,-0.061
9932197,-0.064
9932970,-0.082
9933600,-0.261
9934208,-0.557
9934274,-0.140
9935642,0.083
9935983,-0.303
9936698,-0.118
9940565,-0.232
9941066,-0.210
9941136,-0.148
9941387,-0.134
9941550,-0.629
9941662,-0.141
9941859,-0.188
9942658,-0.129
9943009,-0.142
9943435,-0.322
9944201,-0.715
9944421,-0.203
9945280,-0.384
9945370,-0.204
9946525,0.143
9947389,-0.309
9947653,-0.030
9948002,-0.200
9950316,-0.185
9953491,-0.394
9953575,-0.427
9954225,-0.412
9955262,0.068
9955598,0.195
9956082,-0.057
9957351,-0.936
9957627,-0.301
9957659,0.129
9957668,-0.717
9958053,-0.063
9958387,-0.263
9958962,0.007
9959093,-0.572
9959368,0.121
9959492,-0.343
9959494,-0.448
9959545,-0.315
9959589,-0.117
9959765,-0.330
9962455,-0.067
9962595,-0.051
9962731,-0.069
9963009,0.215
9963265,0.184
9963524,-0.413
9963639,0.004
9964670,0.124
9964748,-0.068
9964801,0.103
9965184,-0.111
9965206,0.089
9965439,-0.022
9965691,0.004
9965957,0.517
9966115,-0.071
9966219,-0.229
9967009,-0.085
9967398,-0.782
9967771,-0.245
9967884,0.066
9969287,-0.019
9970396,-0.254
9970525,-0.278
9971475,-0.565
9973109,-0.474
9974142,-0.375
9991621,-0.214
9992325,-0.081
9993529,0.100
9993683,-0.052
9994381,-0.170
9995402,0.140
9995771,-0.025
9996632,0.102
10000162,0.062
10000941,0.075
10001368,-0.083
10002049,-0.148
10002266,-0.384
10002866,0.150
10003058,-0.035
10004515,-0.511
10004519,-0.138
10004738,-0.299
10005020,0.182
10005758,-0.247
10005788,-0.441
10006096,-0.420
10006581,-0.212
10006641,-0.072
10007492,-0.263
10007916,-0.081
10010440,-0.217
10010452,-0.008
10011213,-0.333
10014702,-0.103
10014875,-0.189
10015516,-0.220
10015937,-0.493
10016874,-0.143
10018233,-0.122
10018364,0.291
10019065,-0.122
10019643,-0.016
10019708,0.104
10019763,-0.303
10019854,-0.066
10020423,-0.252
10022908,0.356
10023069,-0.160
10023469,-0.318
10024051,-0.333
10024701,0.132
10026136,-0.100
10026457,-0.633
10026458,0.481
10026502,-0.183
10026544,0.320
10027247,0.054
10027323,0.415
10027861,0.115
10028127,0.115
10028140,-0.198
10028352,-0.191
10028535,0.101
10028792,-0.072
10030778,-0.044
10031409,-0.213
10031500,-0.388
10031526,-0.129
10031643,-0.169
10031656,-0.145
10031885,-0.264
10031907,0.072
10031918,-0.303
10033279,-0.558
10034146,-0.602
10053138,-0.346
10055126,-0.057
10057494,-0.291
10059645,-0.005
10063044,-0.161
10063208,-0.041
10063802,-0.021
10064256,0.345
10064591,-0.140
10065053,0.068
10066755,-0.242
10068024,-0.208
10068030,-0.146
10068383,-0.197
10068659,-0.165
10068919,-0.199
10070468,-0.360
10070479,0.099
10073672,-0.132
10074466,-0.302
10074700,-0.364
10075409,-0.067
10079317,-0.156
10079420,0.070
10079481,-0.233
10080248,-0.278
10081899,0.380
10083325,-0.046
10083623,-0.173
10089123,0.459
10089911,0.385
10090151,0.156
10090219,0.068
10090257,-0.030
10090854,-0.200
10091110,-0.166
10091257,-0.061
10092312,0.128
10093664,0.050
10094670,0.126
10095484,-0.084
10095512,-0.267
10096697,-0.363
10098534,-0.620
10098540,-0.208
10098844,-0.392
10118266,-0.205
10118816,0.136
10118942,-0.395
10120548,-0.247
10122255,-0.314
10122538,-0.070
10123064,-0.292
10125352,-0.580
10128825,-0.046
10129482,-1.258
10130039,-0.074
10130057,-0.050
10130646,-0.030
10132552,-0.251
10132832,0.044
10132908,-0.158
10134152,-0.218
10136549,-0.131
10139305,-1.050
10139390,-0.597
10139620,0.025
10140122,0.344
10140274,-0.083
10140843,-0.325
10141271,-0.256
10141900,0.043
10141938,-0.476
10146103,-0.603
10147276,-0.038
10148521,-0.108
10149023,0.031
10152836,-0.126
10153011,-1.051
10153827,-0.084
10153855,0.454
10154388,-0.106
10155080,0.327
10155286,0.341
10155321,-0.016
10155434,-0.028
10156055,-0.461
10156064,0.028
10156110,0.082
10157458,-0.219
10157573,-0.127
10158418,0.115
10158715,0.010
10158729,-0.213
10158990,-0.376
10160922,-0.283
10161534,-0.057
10163066,0.266
10163067,-0.210
10164018,-0.481
10166274,0.028
10186761,-0.071
10186945,0.204
10187017,0.204
10187159,0.141
10187563,-0.022
10189523,-0.772
10189542,-0.156
10189546,-0.146
10189557,-0.562
10190075,-0.084
10190777,-0.281
10191036,-0.210
10191056,-0.243
10191070,-0.445
10191449,-0.052
10196493,-0.221
10198109,-1.121
10198225,-0.078
10199984,-0.571
10200627,-1.368
10201891,-0.193
10202759,-0.265
10203349,-0.437
10205598,-0.651
10206675,0.409
10208759,0.193
10208894,-0.393
10212441,-0.624
10213902,-0.063
10214162,-0.196
10214328,-0.501
10214341,-0.533
10214873,0.015
10215422,-0.059
10215869,-0.348
10216045,-0.473
10219361,-0.337
10220837,-0.101
10220950,0.218
10221013,0.040
10221505,-0.848
10222603,-0.161
10223615,-0.001
10223616,-1.500
10225800,0.155
10226343,0.098
10226420,-0.003
10227020,-0.211
10227501,-0.116
10227863,0.001
10227881,-0.008
10228942,-0.374
10232693,-0.384
10252275,-0.164
10253547,-0.026
10253638,-0.109
10253977,-0.203
10257229,-0.100
10257903,-0.235
10258558,-0.489
10259029,-0.276
10259031,-0.190
10259301,-0.244
10263598,0.001
10264202,-0.520
10264293,-0.046
10264660,-0.122
10265602,-0.323
10265898,0.469
10266615,-0.052
10266852,0.070
10266860,-0.125
10267121,-0.123
10268714,-0.261
10268809,-0.126
10268907,-0.297
10271691,-0.651
10271806,-0.309
10272389,-0.098
10272442,-0.130
10272640,-0.107
10272858,-0.122
10273903,-0.027
10274244,-0.744
10275074,-0.122
10275077,-0.137
10275766,0.196
10275805,0.200
10275880,-0.062
10281221,-0.224
10281311,-0.099
10284575,-0.118
10285631,-0.372
10287242,-0.626
10287723,0.205
10288922,0.139
10289119,-0.173
10290021,-0.193
10290447,-1.008
10290666,-0.284
10291589,-0.175
10292000,0.104
10292238,-0.093
10292465,-0.472
10292540,-0.097
10294509,-0.254
10294608,-0.177
10294613,0.120
10295951,-0.406
10296163,-0.401
10318874,-0.188
10319341,-0.163
10319385,-0.142
10319834,-0.122
10320341,-0.139
10321927,-0.335
10321972,-0.452
10322797,-0.209
10328393,0.050
10328458,0.241
10329196,-0.224
10329469,-0.174
10329835,0.039
10330115,-0.301
10330495,-0.188
10331279,-0.375
10332213,0.098
10332789,-0.057
10332883,0.006
10336927,-0.275
10336951,-0.558
10337258,-0.265
10337517,-0.339
10338279,-0.431
10338529,-0.177
10338624,-0.044
10339000,-0.580
10340228,0.240
10340423,-0.185
10341777,-1.102
10341781,-0.068
10341787,-0.170
10341831,0.171
10341876,-0.431
10341878,-0.232
10341905,-0.135
10341913,-0.231
10341917,0.105
10342041,-0.418
10342065,-0.018
10342097,-0.435
10342248,0.028
10342316,-0.255
10345478,-0.285
10345862,0.128
10346522,-0.909
10350571,-0.499
10351231,-0.007
10351767,-0.170
10351947,-0.063
10352333,-1.069
10352603,-0.161
10352945,-0.225
10353968,0.137
10354039,0.292
10356124,-0.110
10356840,-0.405
10357040,-0.131
10357831,-0.169
10358759,-0.225
10360722,-0.010
10363115,-0.162
10363233,-0.082
10363281,-0.216
10363300,0.225
10383696,0.067
10383729,0.035
10384298,-0.209
10384798,-0.420
10384962,-0.219
10385682,0.168
10385708,-0.253
10386984,0.061
10387742,-0.259
10387792,-0.209
10388286,0.176
10388451,0.492
10389280,-0.010
10394802,0.194
10395381,-0.155
10395543,-0.389
10396708,-0.248
10397315,-0.083
10397751,-0.693
10399137,-0.212
10399321,-0.305
10403228,0.546
10404545,-0.372
10404582,-0.718
10405224,0.145
10405482,-0.204
10405546,-0.125
10407020,-0.256
10407047,-0.046
10407086,-0.168
10407191,0.433
10407221,-0.278
10407271,-0.543
10407430,-0.255
10407464,-0.537
10407482,0.272
10414727,-0.190
10415227,-0.104
10416390,-0.152
10417704,0.235
10418224,-0.145
10418797,0.062
10419108,-0.432
10419211,-0.194
10419312,-0.049
10419797,-0.365
10420279,0.075
10420301,-0.549
10422852,-0.329
10425070,-0.096
10426656,-0.161
10427700,-0.198
10450504,-0.110
10453009,-0.192
10453588,-0.584
10454313,-0.125
10454401,-0.011
10454632,0.177
10459749,-0.608
10459805,-0.560
10460629,-0.330
